"Año","Mes","Región","Inflación mensual general"
"2018","2018/01/01 00:00:00","GUAYAQUIL ","-0,00094304526596"
"2018","2018/01/01 00:00:00","LOJA","0,00057231936311"
"2018","2018/01/01 00:00:00","MACHALA ","0,00678808621564"
"2018","2018/01/01 00:00:00","MANTA ","0,0004726361659"
"2018","2018/01/01 00:00:00","NACIONAL","0,00190552479263"
"2018","2018/01/01 00:00:00","QUITO ","0,00429544863126"
"2018","2018/01/01 00:00:00","SANTO DOMINGO ","0,00506529981581"
"2018","2018/01/01 00:00:00","SIERRA","0,00306774451671"
"2018","2018/02/01 00:00:00","AMBATO","0,0051609625039"
"2018","2018/02/01 00:00:00","COSTA ","0,00141084108875"
"2018","2018/02/01 00:00:00","CUENCA","0,00184766706448"
"2018","2018/02/01 00:00:00","ESMERALDAS","-0,00099532083601"
"2018","2018/02/01 00:00:00","GUAYAQUIL ","0,00290066823657"
"2018","2018/02/01 00:00:00","LOJA","0,00248133247116"
"2018","2018/02/01 00:00:00","MACHALA ","-0,00232691808009"
"2018","2018/02/01 00:00:00","MANTA ","-0,00078641058982"
"2018","2018/02/01 00:00:00","NACIONAL","0,00153156004926"
"2018","2018/02/01 00:00:00","QUITO ","0,00066529221615"
"2018","2018/02/01 00:00:00","SANTO DOMINGO ","0,00158286071673"
"2018","2018/02/01 00:00:00","SIERRA","0,00166527319781"
"2018","2018/03/01 00:00:00","AMBATO","0,00066343052976"
"2018","2018/03/01 00:00:00","COSTA ","0,00081977917627"
"2018","2018/03/01 00:00:00","CUENCA","0,00097735835525"
"2018","2018/03/01 00:00:00","ESMERALDAS","0,00232600179482"
"2018","2018/03/01 00:00:00","GUAYAQUIL ","-0,00029473118353"
"2018","2018/03/01 00:00:00","LOJA","-0,00069894215401"
"2018","2018/03/01 00:00:00","MACHALA ","0,00193763586294"
"2018","2018/03/01 00:00:00","MANTA ","0,00631646303899"
"2018","2018/03/01 00:00:00","NACIONAL","0,00063701729307"
"2018","2018/03/01 00:00:00","QUITO ","0,00053047781492"
"2018","2018/03/01 00:00:00","SANTO DOMINGO ","-0,00716287180015"
"2018","2018/03/01 00:00:00","SIERRA","0,00043463070278"
"2018","2018/04/01 00:00:00","AMBATO","-0,00625427197014"
"2018","2018/04/01 00:00:00","COSTA ","-0,00102929653717"
"2018","2018/04/01 00:00:00","CUENCA","-0,00305544395335"
"2018","2018/04/01 00:00:00","ESMERALDAS","0,00096446195321"
"2018","2018/04/01 00:00:00","GUAYAQUIL ","0,00181618566434"
"2018","2018/04/01 00:00:00","LOJA","-0,00186910295414"
"2018","2018/04/01 00:00:00","MACHALA ","-0,00833428308054"
"2018","2018/04/01 00:00:00","MANTA ","-0,00842969128423"
"2018","2018/04/01 00:00:00","NACIONAL","-0,00138895199145"
"2018","2018/04/01 00:00:00","QUITO ","-0,00053093787349"
"2018","2018/04/01 00:00:00","SANTO DOMINGO ","0,00170978638281"
"2018","2018/04/01 00:00:00","SIERRA","-0,00178737172605"
"2018","2018/05/01 00:00:00","AMBATO","-0,00443417166843"
"2018","2018/05/01 00:00:00","COSTA ","-0,00107964073375"
"2018","2018/05/01 00:00:00","CUENCA","-0,00305828587139"
"2018","2018/05/01 00:00:00","ESMERALDAS","-0,00526294979134"
"2018","2018/05/01 00:00:00","GUAYAQUIL ","-0,00139812497394"
"2018","2018/05/01 00:00:00","LOJA","0,00034193201046"
"2018","2018/05/01 00:00:00","MACHALA ","-0,001072999197"
"2018","2018/05/01 00:00:00","MANTA ","0,00101677574126"
"2018","2018/05/01 00:00:00","NACIONAL","-0,0018259436073"
"2018","2018/05/01 00:00:00","QUITO ","-0,00281580663153"
"2018","2018/05/01 00:00:00","SANTO DOMINGO ","0,00000844530431"
"2018","2018/05/01 00:00:00","SIERRA","-0,00265331736339"
"2018","2018/06/01 00:00:00","AMBATO","-0,00256752115056"
"2018","2018/06/01 00:00:00","COSTA ","-0,0045835661009"
"2018","2018/06/01 00:00:00","CUENCA","-0,003545701696"
"2018","2018/06/01 00:00:00","ESMERALDAS","-0,00505404086446"
"2018","2018/06/01 00:00:00","GUAYAQUIL ","-0,00478734487998"
"2018","2018/06/01 00:00:00","LOJA","-0,00403220081695"
"2018","2018/06/01 00:00:00","MACHALA ","-0,00070739838013"
"2018","2018/06/01 00:00:00","MANTA ","-0,00550628789561"
"2018","2018/06/01 00:00:00","NACIONAL","-0,00274227610422"
"2018","2018/06/01 00:00:00","QUITO ","0,00092650425347"
"2018","2018/06/01 00:00:00","SANTO DOMINGO ","-0,0044391004072"
"2018","2018/06/01 00:00:00","SIERRA","-0,0006977448477"
"2018","2018/07/01 00:00:00","AMBATO","0,00225021589891"
"2018","2018/07/01 00:00:00","COSTA ","-0,00053964372198"
"2018","2018/07/01 00:00:00","CUENCA","0,00183785668824"
"2018","2018/07/01 00:00:00","ESMERALDAS","-0,00385982152263"
"2018","2018/07/01 00:00:00","GUAYAQUIL ","-0,00079339934402"
"2018","2018/07/01 00:00:00","LOJA","-0,0000406184765"
"2018","2018/07/01 00:00:00","MACHALA ","0,00033265945695"
"2018","2018/07/01 00:00:00","MANTA ","0,00077470102485"
"2018","2018/07/01 00:00:00","NACIONAL","-0,00004117844953"
"2018","2018/07/01 00:00:00","QUITO ","0,00000668606952"
"2018","2018/07/01 00:00:00","SANTO DOMINGO ","0,00024035707809"
"2018","2018/07/01 00:00:00","SIERRA","0,00051015476489"
"2018","2018/08/01 00:00:00","AMBATO","0,00016709272133"
"2018","2018/08/01 00:00:00","COSTA ","0,0043234604813"
"2018","2018/08/01 00:00:00","CUENCA","0,00531178009251"
"2018","2018/08/01 00:00:00","ESMERALDAS","0,00690109969215"
"2018","2018/08/01 00:00:00","GUAYAQUIL ","0,00493783392543"
"2018","2018/08/01 00:00:00","LOJA","-0,00059121451009"
"2018","2018/08/01 00:00:00","MACHALA ","-0,00009242391022"
"2018","2018/08/01 00:00:00","MANTA ","0,00325149045947"
"2018","2018/08/01 00:00:00","NACIONAL","0,00269488517407"
"2018","2018/08/01 00:00:00","QUITO ","0,00061928250844"
"2018","2018/08/01 00:00:00","SANTO DOMINGO ","0,00470560797919"
"2018","2018/08/01 00:00:00","SIERRA","0,00089546907756"
"2018","2018/09/01 00:00:00","AMBATO","0,00626787926991"
"2018","2018/09/01 00:00:00","COSTA ","0,0039150677904"
"2018","2018/09/01 00:00:00","CUENCA","-0,00347600032377"
"2018","2018/09/01 00:00:00","ESMERALDAS","0,00588108832077"
"2018","2018/09/01 00:00:00","GUAYAQUIL ","0,00302398939989"
"2018","2018/09/01 00:00:00","LOJA","0,00445468662861"
"2018","2018/09/01 00:00:00","MACHALA ","0,00089569414271"
"2018","2018/09/01 00:00:00","MANTA ","0,00554716761086"
"2018","2018/09/01 00:00:00","NACIONAL","0,00391878650828"
"2018","2018/09/01 00:00:00","QUITO ","0,00455278069892"
"2018","2018/09/01 00:00:00","SANTO DOMINGO ","0,00849603839513"
"2018","2018/09/01 00:00:00","SIERRA","0,00392290995848"
"2018","2018/10/01 00:00:00","AMBATO","-0,00165867682682"
"2018","2018/10/01 00:00:00","COSTA ","-0,00033281417303"
"2018","2018/10/01 00:00:00","CUENCA","0,0029377292165"
"2018","2018/10/01 00:00:00","ESMERALDAS","-0,00333686075629"
"2018","2018/10/01 00:00:00","GUAYAQUIL ","0,00185790744616"
"2018","2018/10/01 00:00:00","LOJA","-0,00080501485381"
"2018","2018/10/01 00:00:00","MACHALA ","0,00168937911364"
"2018","2018/10/01 00:00:00","MANTA ","-0,00601868030639"
"2018","2018/10/01 00:00:00","NACIONAL","-0,00047014044846"
"2018","2018/10/01 00:00:00","QUITO ","-0,00095652971672"
"2018","2018/10/01 00:00:00","SANTO DOMINGO ","-0,00275429655002"
"2018","2018/10/01 00:00:00","SIERRA","-0,00062239074615"
"2018","2018/11/01 00:00:00","AMBATO","0,00032394352933"
"2018","2018/11/01 00:00:00","COSTA ","-0,00358663523296"
"2018","2018/11/01 00:00:00","CUENCA","-0,00072368440108"
"2018","2018/11/01 00:00:00","ESMERALDAS","-0,00211699083065"
"2018","2018/11/01 00:00:00","GUAYAQUIL ","-0,00404534945392"
"2018","2018/11/01 00:00:00","LOJA","0,00093657494484"
"2018","2018/11/01 00:00:00","MACHALA ","-0,0007440168057"
"2018","2018/11/01 00:00:00","MANTA ","-0,0027582848579"
"2018","2018/11/01 00:00:00","NACIONAL","-0,00252818995549"
"2018","2018/11/01 00:00:00","QUITO ","-0,00232834493406"
"2018","2018/11/01 00:00:00","SANTO DOMINGO ","-0,00658590320875"
"2018","2018/11/01 00:00:00","SIERRA","-0,001354378497"
"2018","2018/12/01 00:00:00","AMBATO","-0,0021395353762"
"2018","2018/12/01 00:00:00","COSTA ","0,00232491205914"
"2018","2018/12/01 00:00:00","CUENCA","0,00274506785454"
"2018","2018/12/01 00:00:00","ESMERALDAS","-0,00060172883102"
"2018","2018/12/01 00:00:00","GUAYAQUIL ","0,00318857094784"
"2018","2018/12/01 00:00:00","LOJA","-0,00339850029828"
"2018","2018/12/01 00:00:00","MACHALA ","0,00166358447932"
"2018","2018/12/01 00:00:00","MANTA ","0,00212971865577"
"2018","2018/12/01 00:00:00","NACIONAL","0,00099175133924"
"2018","2018/12/01 00:00:00","QUITO ","-0,00004159640469"
"2018","2018/12/01 00:00:00","SANTO DOMINGO ","-0,00072918684103"
"2018","2018/12/01 00:00:00","SIERRA","-0,00048341689362"
"2019","2019/01/01 00:00:00","AMBATO","0,00507555096832"
"2019","2019/01/01 00:00:00","COSTA ","0,00389759791799"
"2019","2019/01/01 00:00:00","CUENCA","0,0057289681285"
"2019","2019/01/01 00:00:00","ESMERALDAS","0,00294214697684"
"2019","2019/01/01 00:00:00","GUAYAQUIL ","0,00325373115974"
"2019","2019/01/01 00:00:00","LOJA","0,00688862624234"
"2019","2019/01/01 00:00:00","MACHALA ","0,00535935494909"
"2019","2019/01/01 00:00:00","MANTA ","0,00434612628496"
"2019","2019/01/01 00:00:00","NACIONAL","0,00465456261143"
"2019","2019/01/01 00:00:00","QUITO ","0,00525376058541"
"2019","2019/01/01 00:00:00","SANTO DOMINGO ","0,00726220568486"
"2019","2019/01/01 00:00:00","SIERRA","0,01101819808885"
"2019","2019/02/01 00:00:00","AMBATO","-0,00234757901177"
"2019","2019/02/01 00:00:00","COSTA ","-0,00167584964974"
"2019","2019/02/01 00:00:00","CUENCA","-0,00317563407002"
"2019","2019/02/01 00:00:00","ESMERALDAS","-0,00029421717119"
"2019","2019/02/01 00:00:00","GUAYAQUIL ","-0,0023750450108"
"2019","2019/02/01 00:00:00","LOJA","-0,00280495906836"
"2019","2019/02/01 00:00:00","MACHALA ","-0,00012360886345"
"2019","2019/02/01 00:00:00","MANTA ","0,00023858087007"
"2019","2019/02/01 00:00:00","NACIONAL","-0,00229347078498"
"2019","2019/02/01 00:00:00","QUITO ","-0,00312315987371"
"2019","2019/02/01 00:00:00","SANTO DOMINGO ","-0,00401360626815"
"2019","2019/02/01 00:00:00","SIERRA","-0,0084249327878"
"2019","2019/03/01 00:00:00","AMBATO","-0,00260786466475"
"2019","2019/03/01 00:00:00","COSTA ","-0,00209703461643"
"2019","2019/03/01 00:00:00","CUENCA","-0,0018043044964"
"2019","2019/03/01 00:00:00","ESMERALDAS","-0,00546380760952"
"2019","2019/03/01 00:00:00","GUAYAQUIL ","-0,0017175280924"
"2019","2019/03/01 00:00:00","LOJA","-0,00106979780923"
"2019","2019/03/01 00:00:00","MACHALA ","-0,00163122592558"
"2019","2019/03/01 00:00:00","MANTA ","-0,00206312226682"
"2019","2019/03/01 00:00:00","NACIONAL","-0,00211455999295"
"2019","2019/03/01 00:00:00","QUITO ","-0,00230919221875"
"2019","2019/03/01 00:00:00","SANTO DOMINGO ","-0,00265235472495"
"2019","2019/03/01 00:00:00","SIERRA","-0,00213400027507"
"2019","2019/04/01 00:00:00","AMBATO","0,00020771873691"
"2019","2019/04/01 00:00:00","COSTA ","0,00267124478511"
"2019","2019/04/01 00:00:00","CUENCA","0,00067902122133"
"2019","2019/04/01 00:00:00","ESMERALDAS","0,00257136073519"
"2019","2019/04/01 00:00:00","GUAYAQUIL ","0,00251688674933"
"2019","2019/04/01 00:00:00","LOJA","-0,00117278585888"
"2019","2019/04/01 00:00:00","MACHALA ","0,0018852050346"
"2019","2019/04/01 00:00:00","MANTA ","0,00409880077848"
"2019","2019/04/01 00:00:00","NACIONAL","0,00171565356043"
"2019","2019/04/01 00:00:00","QUITO ","0,00114175173749"
"2019","2019/04/01 00:00:00","SANTO DOMINGO ","0,00118089987208"
"2019","2019/04/01 00:00:00","SIERRA","0,00065556255542"
"2019","2019/05/01 00:00:00","AMBATO","0,00084242501789"
"2019","2019/05/01 00:00:00","COSTA ","-0,00000688493578"
"2019","2019/05/01 00:00:00","CUENCA","0,00002365347815"
"2019","2019/05/01 00:00:00","ESMERALDAS","-0,00017091937812"
"2019","2019/05/01 00:00:00","GUAYAQUIL ","0,00167261438868"
"2019","2019/05/01 00:00:00","LOJA","-0,00393180917917"
"2019","2019/05/01 00:00:00","MACHALA ","-0,00630394018081"
"2019","2019/05/01 00:00:00","MANTA ","-0,00310933598264"
"2019","2019/05/01 00:00:00","NACIONAL","-0,00004207610894"
"2019","2019/05/01 00:00:00","QUITO ","0,00050804008647"
"2019","2019/05/01 00:00:00","SANTO DOMINGO ","0,00169375028163"
"2019","2019/05/01 00:00:00","SIERRA","-0,00008119347314"
"2019","2019/06/01 00:00:00","AMBATO","-0,00011358484552"
"2019","2019/06/01 00:00:00","COSTA ","-0,00122506976898"
"2019","2019/06/01 00:00:00","CUENCA","0,00121319780113"
"2019","2019/06/01 00:00:00","ESMERALDAS","0,00271041674346"
"2019","2019/06/01 00:00:00","GUAYAQUIL ","-0,00196467924824"
"2019","2019/06/01 00:00:00","LOJA","0,00210747294366"
"2019","2019/06/01 00:00:00","MACHALA ","0,00121166429195"
"2019","2019/06/01 00:00:00","MANTA ","-0,00060298218253"
"2019","2019/06/01 00:00:00","NACIONAL","-0,00035781895471"
"2019","2019/06/01 00:00:00","QUITO ","0,00034803956386"
"2019","2019/06/01 00:00:00","SANTO DOMINGO ","-0,00323839575812"
"2019","2019/06/01 00:00:00","SIERRA","0,00060628010486"
"2019","2019/07/01 00:00:00","AMBATO","0,00095143304767"
"2019","2019/07/01 00:00:00","COSTA ","0,00005883970368"
"2019","2019/07/01 00:00:00","CUENCA","0,00011001225858"
"2019","2019/07/01 00:00:00","ESMERALDAS","0,00032912446998"
"2019","2019/07/01 00:00:00","GUAYAQUIL ","0,00011834659919"
"2019","2019/07/01 00:00:00","LOJA","0,00027340019812"
"2019","2019/07/01 00:00:00","MACHALA ","-0,00115151105969"
"2019","2019/07/01 00:00:00","MANTA ","0,00003923582728"
"2019","2019/07/01 00:00:00","NACIONAL","0,00091334275368"
"2019","2019/07/01 00:00:00","QUITO ","0,00270545832464"
"2019","2019/07/01 00:00:00","SANTO DOMINGO ","0,00074211798985"
"2019","2019/07/01 00:00:00","SIERRA","0,00186153102072"
"2019","2019/08/01 00:00:00","AMBATO","-0,00130928654141"
"2019","2019/08/01 00:00:00","COSTA ","-0,00104159797553"
"2019","2019/08/01 00:00:00","CUENCA","-0,00182826604707"
"2019","2019/08/01 00:00:00","ESMERALDAS","-0,00274899978428"
"2019","2019/08/01 00:00:00","GUAYAQUIL ","-0,00081539579357"
"2019","2019/08/01 00:00:00","LOJA","0,00035339223807"
"2019","2019/08/01 00:00:00","MACHALA ","0,00218227179264"
"2019","2019/08/01 00:00:00","MANTA ","-0,00226976880807"
"2019","2019/08/01 00:00:00","NACIONAL","-0,00104143223119"
"2019","2019/08/01 00:00:00","QUITO ","-0,00113961329363"
"2019","2019/08/01 00:00:00","SANTO DOMINGO ","-0,00172447831207"
"2019","2019/08/01 00:00:00","SIERRA","-0,00104124826916"
"2019","2019/09/01 00:00:00","AMBATO","0,00334337601249"
"2019","2019/09/01 00:00:00","COSTA ","-0,0011905302166"
"2019","2019/09/01 00:00:00","CUENCA","0,00137034551064"
"2019","2019/09/01 00:00:00","ESMERALDAS","0,00041108567512"
"2019","2019/09/01 00:00:00","GUAYAQUIL ","-0,00158393037055"
"2019","2019/09/01 00:00:00","LOJA","-0,0011743377901"
"2019","2019/09/01 00:00:00","MACHALA ","0,00102420214005"
"2019","2019/09/01 00:00:00","MANTA ","-0,00095611740585"
"2019","2019/09/01 00:00:00","NACIONAL","-0,00011961364761"
"2019","2019/09/01 00:00:00","QUITO ","0,00097299070181"
"2019","2019/09/01 00:00:00","SANTO DOMINGO ","-0,00260555084852"
"2019","2019/09/01 00:00:00","SIERRA","0,00106657719093"
"2019","2019/10/01 00:00:00","AMBATO","0,00401772259372"
"2019","2019/10/01 00:00:00","COSTA ","0,00570096715245"
"2019","2019/10/01 00:00:00","CUENCA","0,00296395377219"
"2019","2019/10/01 00:00:00","ESMERALDAS","0,00616908701438"
"2019","2019/10/01 00:00:00","GUAYAQUIL ","0,00749855563775"
"2019","2019/10/01 00:00:00","LOJA","0,01209637907452"
"2019","2019/10/01 00:00:00","MACHALA ","-0,00115815673031"
"2019","2019/10/01 00:00:00","MANTA ","0,00317856732602"
"2019","2019/10/01 00:00:00","NACIONAL","0,00520726461684"
"2019","2019/10/01 00:00:00","QUITO ","0,00353168925296"
"2019","2019/10/01 00:00:00","SANTO DOMINGO ","0,00491027212639"
"2019","2019/10/01 00:00:00","SIERRA","0,00466165311425"
"2019","2019/11/01 00:00:00","AMBATO","-0,003808026711"
"2019","2019/11/01 00:00:00","COSTA ","-0,00749680877887"
"2019","2019/11/01 00:00:00","CUENCA","-0,00376053980186"
"2019","2019/11/01 00:00:00","ESMERALDAS","-0,00699395938291"
"2019","2019/11/01 00:00:00","GUAYAQUIL ","-0,00959481514695"
"2019","2019/11/01 00:00:00","LOJA","-0,00964692595392"
"2019","2019/11/01 00:00:00","MACHALA ","-0,00094927328124"
"2019","2019/11/01 00:00:00","MANTA ","-0,00543170672038"
"2019","2019/11/01 00:00:00","NACIONAL","-0,00703696796229"
"2019","2019/11/01 00:00:00","QUITO ","-0,00695729481328"
"2019","2019/11/01 00:00:00","SANTO DOMINGO ","-0,00348941928134"
"2019","2019/11/01 00:00:00","SIERRA","-0,00652825109727"
"2019","2019/12/01 00:00:00","AMBATO","0,0026183611259"
"2019","2019/12/01 00:00:00","COSTA ","0,00010170722714"
"2019","2019/12/01 00:00:00","CUENCA","-0,00117991719291"
"2019","2019/12/01 00:00:00","ESMERALDAS","-0,00261822686396"
"2019","2019/12/01 00:00:00","GUAYAQUIL ","0,00031708015576"
"2019","2019/12/01 00:00:00","LOJA","0,00053049398431"
"2019","2019/12/01 00:00:00","MACHALA ","0,00043841300477"
"2019","2019/12/01 00:00:00","MANTA ","0,00059590113389"
"2019","2019/12/01 00:00:00","NACIONAL","-0,00008186548111"
"2019","2019/12/01 00:00:00","QUITO ","-0,00096398618184"
"2019","2019/12/01 00:00:00","SANTO DOMINGO ","-0,00077311324284"
"2019","2019/12/01 00:00:00","SIERRA","-0,00028475225075"
"2020","2020/01/01 00:00:00","AMBATO","0,0029930278533"
"2020","2020/01/01 00:00:00","COSTA ","0,00246455553641"
"2020","2020/01/01 00:00:00","CUENCA","0,00139002691862"
"2020","2020/01/01 00:00:00","ESMERALDAS","-0,00143730958357"
"2020","2020/01/01 00:00:00","GUAYAQUIL ","0,00293510389184"
"2020","2020/01/01 00:00:00","LOJA","0,00269799408385"
"2020","2020/01/01 00:00:00","MACHALA ","0,00147971865255"
"2020","2020/01/01 00:00:00","MANTA ","0,00321620486268"
"2020","2020/01/01 00:00:00","NACIONAL","0,00227012721181"
"2020","2020/01/01 00:00:00","QUITO ","0,00181902533384"
"2020","2020/01/01 00:00:00","SANTO DOMINGO ","0,0014314177287"
"2020","2020/01/01 00:00:00","SIERRA","0,00205516042105"
"2020","2020/02/01 00:00:00","AMBATO","-0,00781035624856"
"2020","2020/02/01 00:00:00","COSTA ","-0,00132032456961"
"2020","2020/02/01 00:00:00","CUENCA","0,001528622709"
"2020","2020/02/01 00:00:00","ESMERALDAS","-0,00110115262764"
"2020","2020/02/01 00:00:00","GUAYAQUIL ","-0,0019870326225"
"2020","2020/02/01 00:00:00","LOJA","-0,00077337142561"
"2020","2020/02/01 00:00:00","MACHALA ","0,00006569011744"
"2020","2020/02/01 00:00:00","MANTA ","0,00126640358309"
"2020","2020/02/01 00:00:00","NACIONAL","-0,00154420697631"
"2020","2020/02/01 00:00:00","QUITO ","-0,00120407865981"
"2020","2020/02/01 00:00:00","SANTO DOMINGO ","-0,00441467209917"
"2020","2020/02/01 00:00:00","SIERRA","-0,00179184285727"
"2020","2020/03/01 00:00:00","AMBATO","0,0061207007178"
"2020","2020/03/01 00:00:00","COSTA ","0,0011941138942"
"2020","2020/03/01 00:00:00","CUENCA","-0,00150291013274"
"2020","2020/03/01 00:00:00","ESMERALDAS","0,00429023697924"
"2020","2020/03/01 00:00:00","GUAYAQUIL ","0,00252443540603"
"2020","2020/03/01 00:00:00","LOJA","0,00211908090046"
"2020","2020/03/01 00:00:00","MACHALA ","0,00074205841833"
"2020","2020/03/01 00:00:00","MANTA ","-0,00371439760466"
"2020","2020/03/01 00:00:00","NACIONAL","0,00197441076879"
"2020","2020/03/01 00:00:00","QUITO ","0,00299458043039"
"2020","2020/03/01 00:00:00","SANTO DOMINGO ","0,00076795382041"
"2020","2020/03/01 00:00:00","SIERRA","0,00283789458933"
"2020","2020/04/01 00:00:00","AMBATO","0,00455331487047"
"2020","2020/04/01 00:00:00","COSTA ","0,01742387282818"
"2020","2020/04/01 00:00:00","CUENCA","0,00893456382776"
"2020","2020/04/01 00:00:00","ESMERALDAS","0,00813545425515"
"2020","2020/04/01 00:00:00","GUAYAQUIL ","0,01612248746795"
"2020","2020/04/01 00:00:00","LOJA","0,01043808110735"
"2020","2020/04/01 00:00:00","MACHALA ","0,02961439567026"
"2020","2020/04/01 00:00:00","MANTA ","0,02132806919548"
"2020","2020/04/01 00:00:00","NACIONAL","0,01002625234371"
"2020","2020/04/01 00:00:00","QUITO ","-0,00180272425802"
"2020","2020/04/01 00:00:00","SANTO DOMINGO ","0,01274586330713"
"2020","2020/04/01 00:00:00","SIERRA","0,00185339672299"
"2020","2020/05/01 00:00:00","AMBATO","-0,00504011938396"
"2020","2020/05/01 00:00:00","COSTA ","-0,00487768951564"
"2020","2020/05/01 00:00:00","CUENCA","0,00060990302042"
"2020","2020/05/01 00:00:00","ESMERALDAS","-0,005300417728"
"2020","2020/05/01 00:00:00","GUAYAQUIL ","-0,00255863518618"
"2020","2020/05/01 00:00:00","LOJA","0,00131485239722"
"2020","2020/05/01 00:00:00","MACHALA ","-0,00847694923337"
"2020","2020/05/01 00:00:00","MANTA ","-0,01014707117566"
"2020","2020/05/01 00:00:00","NACIONAL","-0,00259984108389"
"2020","2020/05/01 00:00:00","QUITO ","0,00069527075353"
"2020","2020/05/01 00:00:00","SANTO DOMINGO ","-0,00555613757659"
"2020","2020/05/01 00:00:00","SIERRA","-0,00004417336487"
"2020","2020/06/01 00:00:00","AMBATO","-0,00008238963084"
"2020","2020/06/01 00:00:00","COSTA ","-0,00993524292755"
"2020","2020/06/01 00:00:00","CUENCA","0,00090037879561"
"2020","2020/06/01 00:00:00","ESMERALDAS","-0,00520045471854"
"2020","2020/06/01 00:00:00","GUAYAQUIL ","-0,0107372175355"
"2020","2020/06/01 00:00:00","LOJA","-0,00493080848729"
"2020","2020/06/01 00:00:00","MACHALA ","-0,01210235352796"
"2020","2020/06/01 00:00:00","MANTA ","-0,01099766678783"
"2020","2020/06/01 00:00:00","NACIONAL","-0,00619814666477"
"2020","2020/06/01 00:00:00","QUITO ","-0,00235135864739"
"2020","2020/06/01 00:00:00","SANTO DOMINGO ","-0,00239736394498"
"2020","2020/06/01 00:00:00","SIERRA","-0,00202552143691"
"2020","2020/07/01 00:00:00","AMBATO","-0,00446822446586"
"2020","2020/07/01 00:00:00","COSTA ","-0,00534696124829"
"2020","2020/07/01 00:00:00","CUENCA","-0,01454153706711"
"2020","2020/07/01 00:00:00","ESMERALDAS","-0,0072595818615"
"2020","2020/07/01 00:00:00","GUAYAQUIL ","-0,00461603298276"
"2020","2020/07/01 00:00:00","LOJA","-0,00856028980578"
"2020","2020/07/01 00:00:00","MACHALA ","-0,00396826238798"
"2020","2020/07/01 00:00:00","MANTA ","-0,00636663337579"
"2020","2020/07/01 00:00:00","NACIONAL","-0,0061264945265"
"2020","2020/07/01 00:00:00","QUITO ","-0,00591311805012"
"2020","2020/07/01 00:00:00","SANTO DOMINGO ","-0,00850193442811"
"2020","2020/07/01 00:00:00","SIERRA","-0,00698997741298"
"2020","2020/08/01 00:00:00","AMBATO","-0,0032916138652"
"2020","2020/08/01 00:00:00","COSTA ","-0,00383646774177"
"2020","2020/08/01 00:00:00","CUENCA","-0,00564406129013"
"2020","2020/08/01 00:00:00","ESMERALDAS","-0,00324325826796"
"2020","2020/08/01 00:00:00","GUAYAQUIL ","-0,00407137119489"
"2020","2020/08/01 00:00:00","LOJA","-0,00494640883711"
"2020","2020/08/01 00:00:00","MACHALA ","-0,00279494095373"
"2020","2020/08/01 00:00:00","MANTA ","-0,00442981232678"
"2020","2020/08/01 00:00:00","NACIONAL","-0,00323849742065"
"2020","2020/08/01 00:00:00","QUITO ","-0,00137323185402"
"2020","2020/08/01 00:00:00","SANTO DOMINGO ","-0,00209500803627"
"2020","2020/08/01 00:00:00","SIERRA","-0,00257503402637"
"2020","2020/09/01 00:00:00","AMBATO","-0,00245673061432"
"2020","2020/09/01 00:00:00","COSTA ","-0,00079343262942"
"2020","2020/09/01 00:00:00","CUENCA","-0,00281653765629"
"2020","2020/09/01 00:00:00","ESMERALDAS","-0,00130691678385"
"2020","2020/09/01 00:00:00","GUAYAQUIL ","-0,00103913626425"
"2020","2020/09/01 00:00:00","LOJA","-0,0029951926819"
"2020","2020/09/01 00:00:00","MACHALA ","0,00027122864284"
"2020","2020/09/01 00:00:00","MANTA ","0,00080456750337"
"2020","2020/09/01 00:00:00","NACIONAL","-0,00156555891193"
"2020","2020/09/01 00:00:00","QUITO ","-0,00222258633428"
"2020","2020/09/01 00:00:00","SANTO DOMINGO ","-0,00369246240506"
"2020","2020/09/01 00:00:00","SIERRA","-0,00242116945458"
"2020","2020/10/01 00:00:00","AMBATO","-0,00190219112494"
"2020","2020/10/01 00:00:00","COSTA ","-0,00159715790831"
"2020","2020/10/01 00:00:00","CUENCA","0,00007555140576"
"2020","2020/10/01 00:00:00","ESMERALDAS","-0,00164422774725"
"2020","2020/10/01 00:00:00","GUAYAQUIL ","-0,00179403096989"
"2020","2020/10/01 00:00:00","LOJA","0,0004157494146"
"2020","2020/10/01 00:00:00","MACHALA ","-0,00147590455153"
"2020","2020/10/01 00:00:00","MANTA ","-0,00128653413621"
"2020","2020/10/01 00:00:00","NACIONAL","-0,00189278490435"
"2020","2020/10/01 00:00:00","QUITO ","-0,00325048362923"
"2020","2020/10/01 00:00:00","SANTO DOMINGO ","-0,00087634140447"
"2020","2020/10/01 00:00:00","SIERRA","-0,0022209102856"
"2020","2020/11/01 00:00:00","AMBATO","-0,00213940752242"
"2020","2020/11/01 00:00:00","COSTA ","-0,00029904450047"
"2020","2020/11/01 00:00:00","CUENCA","-0,00062074596598"
"2020","2020/11/01 00:00:00","ESMERALDAS","-0,00064410637677"
"2020","2020/11/01 00:00:00","GUAYAQUIL ","0,00028996840892"
"2020","2020/11/01 00:00:00","LOJA","0,00282877297999"
"2020","2020/11/01 00:00:00","MACHALA ","-0,00071877204821"
"2020","2020/11/01 00:00:00","MANTA ","-0,00180497888704"
"2020","2020/11/01 00:00:00","NACIONAL","-0,00008734381945"
